dataset,publishTime,startTime,generation
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T06:00:00Z,13103
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T07:00:00Z,13060
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T08:00:00Z,12979
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T09:00:00Z,12858
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T10:00:00Z,12656
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T11:00:00Z,12418
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T12:00:00Z,12146
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T13:00:00Z,11864
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T14:00:00Z,11552
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T15:00:00Z,11211
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T16:00:00Z,10812
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T17:00:00Z,10374
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T18:00:00Z,9902
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T19:00:00Z,9419
WINDFOR,2022-05-09T10:30:00Z,2022-05-11T20:00:00Z,8945
WINDFOR,2022-05-09T08:30:00Z,2022-05-09T20:00:00Z,14291
WINDFOR,2022-05-09T08:30:00Z,2022-05-09T21:00:00Z,14321
WINDFOR,2022-05-09T08:30:00Z,2022-05-09T22:00:00Z,14116
WINDFOR,2022-05-09T08:30:00Z,2022-05-09T23:00:00Z,13684
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T00:00:00Z,13073
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T01:00:00Z,12659
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T02:00:00Z,12235
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T03:00:00Z,12006
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T04:00:00Z,12087
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T05:00:00Z,12403
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T06:00:00Z,12735
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T07:00:00Z,13151
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T08:00:00Z,13722
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T09:00:00Z,14119
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T10:00:00Z,14267
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T11:00:00Z,14177
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T12:00:00Z,14188
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T13:00:00Z,13828
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T14:00:00Z,13647
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T15:00:00Z,13086
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T16:00:00Z,13176
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T17:00:00Z,12738
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T18:00:00Z,12471
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T19:00:00Z,12626
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T20:00:00Z,12880
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T21:00:00Z,13311
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T22:00:00Z,13201
WINDFOR,2022-05-09T08:30:00Z,2022-05-10T23:00:00Z,13395
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T00:00:00Z,13558
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T01:00:00Z,13501
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T02:00:00Z,13431
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T03:00:00Z,13349
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T04:00:00Z,13302
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T05:00:00Z,13222
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T06:00:00Z,13103
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T07:00:00Z,13059
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T08:00:00Z,12976
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T09:00:00Z,12853
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T10:00:00Z,12650
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T11:00:00Z,12412
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T12:00:00Z,12139
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T13:00:00Z,11857
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T14:00:00Z,11545
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T15:00:00Z,11204
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T16:00:00Z,10806
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T17:00:00Z,10370
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T18:00:00Z,9899
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T19:00:00Z,9416
WINDFOR,2022-05-09T08:30:00Z,2022-05-11T20:00:00Z,8943
WINDFOR,2022-05-09T05:30:00Z,2022-05-09T20:00:00Z,14428
WINDFOR,2022-05-09T05:30:00Z,2022-05-09T21:00:00Z,14408
WINDFOR,2022-05-09T05:30:00Z,2022-05-09T22:00:00Z,14227
WINDFOR,2022-05-09T05:30:00Z,2022-05-09T23:00:00Z,13729
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T00:00:00Z,13184
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T01:00:00Z,12760
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T02:00:00Z,12359
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T03:00:00Z,12105
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T04:00:00Z,12361
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T05:00:00Z,12560
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T06:00:00Z,12818
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T07:00:00Z,13304
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T08:00:00Z,13699
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T09:00:00Z,13932
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T10:00:00Z,14176
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T11:00:00Z,14152
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T12:00:00Z,13985
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T13:00:00Z,13780
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T14:00:00Z,13473
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T15:00:00Z,12998
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T16:00:00Z,12973
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T17:00:00Z,12684
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T18:00:00Z,12368
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T19:00:00Z,12700
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T20:00:00Z,12991
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T21:00:00Z,13242
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T22:00:00Z,13489
WINDFOR,2022-05-09T05:30:00Z,2022-05-10T23:00:00Z,13708
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T00:00:00Z,13899
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T01:00:00Z,13780
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T02:00:00Z,13650
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T03:00:00Z,13509
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T04:00:00Z,13435
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T05:00:00Z,13333
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T06:00:00Z,13196
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T07:00:00Z,13224
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T08:00:00Z,13217
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T09:00:00Z,13174
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T10:00:00Z,13064
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T11:00:00Z,12930
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T12:00:00Z,12776
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T13:00:00Z,12648
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T14:00:00Z,12510
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T15:00:00Z,12365
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T16:00:00Z,12046
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T17:00:00Z,11685
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T18:00:00Z,11280
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T19:00:00Z,10889
WINDFOR,2022-05-09T05:30:00Z,2022-05-11T20:00:00Z,10492
WINDFOR,2022-05-09T03:30:00Z,2022-05-09T20:00:00Z,14428
WINDFOR,2022-05-09T03:30:00Z,2022-05-09T21:00:00Z,14408
WINDFOR,2022-05-09T03:30:00Z,2022-05-09T22:00:00Z,14227
WINDFOR,2022-05-09T03:30:00Z,2022-05-09T23:00:00Z,13729
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T00:00:00Z,13184
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T01:00:00Z,12760
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T02:00:00Z,12359
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T03:00:00Z,12105
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T04:00:00Z,12361
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T05:00:00Z,12560
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T06:00:00Z,12818
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T07:00:00Z,13304
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T08:00:00Z,13699
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T09:00:00Z,13932
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T10:00:00Z,14176
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T11:00:00Z,14152
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T12:00:00Z,13985
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T13:00:00Z,13780
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T14:00:00Z,13473
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T15:00:00Z,12998
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T16:00:00Z,12973
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T17:00:00Z,12684
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T18:00:00Z,12368
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T19:00:00Z,12700
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T20:00:00Z,12991
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T21:00:00Z,13242
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T22:00:00Z,13489
WINDFOR,2022-05-09T03:30:00Z,2022-05-10T23:00:00Z,13708
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T00:00:00Z,13899
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T01:00:00Z,13780
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T02:00:00Z,13650
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T03:00:00Z,13509
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T04:00:00Z,13435
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T05:00:00Z,13333
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T06:00:00Z,13196
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T07:00:00Z,13224
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T08:00:00Z,13217
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T09:00:00Z,13174
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T10:00:00Z,13064
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T11:00:00Z,12930
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T12:00:00Z,12776
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T13:00:00Z,12648
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T14:00:00Z,12510
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T15:00:00Z,12365
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T16:00:00Z,12046
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T17:00:00Z,11685
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T18:00:00Z,11280
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T19:00:00Z,10889
WINDFOR,2022-05-09T03:30:00Z,2022-05-11T20:00:00Z,10492
WINDFOR,2022-05-08T23:30:00Z,2022-05-08T20:00:00Z,4859
WINDFOR,2022-05-08T23:30:00Z,2022-05-08T21:00:00Z,5176
WINDFOR,2022-05-08T23:30:00Z,2022-05-08T22:00:00Z,5417
WINDFOR,2022-05-08T23:30:00Z,2022-05-08T23:00:00Z,5591
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T00:00:00Z,5730
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T01:00:00Z,5838
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T02:00:00Z,5902
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T03:00:00Z,5926
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T04:00:00Z,5968
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T05:00:00Z,6119
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T06:00:00Z,6516
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T07:00:00Z,6998
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T08:00:00Z,7674
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T09:00:00Z,8240
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T10:00:00Z,8687
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T11:00:00Z,9054
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T12:00:00Z,9628
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T13:00:00Z,10439
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T14:00:00Z,11238
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T15:00:00Z,12008
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T16:00:00Z,13023
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T17:00:00Z,13722
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T18:00:00Z,14082
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T19:00:00Z,14270
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T20:00:00Z,14390
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T21:00:00Z,14432
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T22:00:00Z,14369
WINDFOR,2022-05-08T23:30:00Z,2022-05-09T23:00:00Z,13942
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T00:00:00Z,13460
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T01:00:00Z,13027
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T02:00:00Z,12609
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T03:00:00Z,12259
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T04:00:00Z,12526
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T05:00:00Z,12634
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T06:00:00Z,12746
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T07:00:00Z,13179
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T08:00:00Z,13531
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T09:00:00Z,13705
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T10:00:00Z,14381
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T11:00:00Z,14158
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T12:00:00Z,13899
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T13:00:00Z,13641
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T14:00:00Z,13352
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T15:00:00Z,13033
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T16:00:00Z,12771
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T17:00:00Z,12479
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T18:00:00Z,12162
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T19:00:00Z,12520
WINDFOR,2022-05-08T23:30:00Z,2022-05-10T20:00:00Z,12844
WINDFOR,2022-05-08T19:30:00Z,2022-05-08T20:00:00Z,4860
WINDFOR,2022-05-08T19:30:00Z,2022-05-08T21:00:00Z,5177
WINDFOR,2022-05-08T19:30:00Z,2022-05-08T22:00:00Z,5417
WINDFOR,2022-05-08T19:30:00Z,2022-05-08T23:00:00Z,5590
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T00:00:00Z,5730
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T01:00:00Z,5838
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T02:00:00Z,5901
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T03:00:00Z,5927
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T04:00:00Z,5967
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T05:00:00Z,6119
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T06:00:00Z,6516
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T07:00:00Z,6998
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T08:00:00Z,7673
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T09:00:00Z,8240
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T10:00:00Z,8687
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T11:00:00Z,9053
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T12:00:00Z,9628
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T13:00:00Z,10438
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T14:00:00Z,11237
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T15:00:00Z,12008
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T16:00:00Z,13022
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T17:00:00Z,13721
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T18:00:00Z,14081
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T19:00:00Z,14270
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T20:00:00Z,14391
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T21:00:00Z,14432
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T22:00:00Z,14369
WINDFOR,2022-05-08T19:30:00Z,2022-05-09T23:00:00Z,13943
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T00:00:00Z,13461
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T01:00:00Z,13026
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T02:00:00Z,12609
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T03:00:00Z,12259
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T04:00:00Z,12526
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T05:00:00Z,12634
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T06:00:00Z,12746
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T07:00:00Z,13179
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T08:00:00Z,13531
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T09:00:00Z,13705
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T10:00:00Z,14381
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T11:00:00Z,14159
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T12:00:00Z,13900
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T13:00:00Z,13642
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T14:00:00Z,13353
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T15:00:00Z,13034
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T16:00:00Z,12772
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T17:00:00Z,12479
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T18:00:00Z,12162
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T19:00:00Z,12520
WINDFOR,2022-05-08T19:30:00Z,2022-05-10T20:00:00Z,12844
WINDFOR,2022-05-08T16:30:00Z,2022-05-08T20:00:00Z,5062
WINDFOR,2022-05-08T16:30:00Z,2022-05-08T21:00:00Z,5410
WINDFOR,2022-05-08T16:30:00Z,2022-05-08T22:00:00Z,5620
WINDFOR,2022-05-08T16:30:00Z,2022-05-08T23:00:00Z,5752
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T00:00:00Z,5839
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T01:00:00Z,5876
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T02:00:00Z,5901
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T03:00:00Z,5832
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T04:00:00Z,5826
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T05:00:00Z,6051
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T06:00:00Z,6447
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T07:00:00Z,6816
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T08:00:00Z,7431
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T09:00:00Z,8047
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T10:00:00Z,8545
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T11:00:00Z,8964
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T12:00:00Z,9544
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T13:00:00Z,10267
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T14:00:00Z,10977
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T15:00:00Z,11734
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T16:00:00Z,12743
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T17:00:00Z,13373
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T18:00:00Z,13728
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T19:00:00Z,13935
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T20:00:00Z,13986
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T21:00:00Z,14070
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T22:00:00Z,14292
WINDFOR,2022-05-08T16:30:00Z,2022-05-09T23:00:00Z,14028
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T00:00:00Z,13753
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T01:00:00Z,13328
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T02:00:00Z,12965
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T03:00:00Z,12522
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T04:00:00Z,13345
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T05:00:00Z,13371
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T06:00:00Z,13382
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T07:00:00Z,13754
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T08:00:00Z,14075
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T09:00:00Z,14330
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T10:00:00Z,14176
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T11:00:00Z,14001
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T12:00:00Z,13801
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T13:00:00Z,13501
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T14:00:00Z,13169
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T15:00:00Z,12806
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T16:00:00Z,12450
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T17:00:00Z,12064
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T18:00:00Z,11653
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T19:00:00Z,11906
WINDFOR,2022-05-08T16:30:00Z,2022-05-10T20:00:00Z,12136
WINDFOR,2022-05-08T12:30:00Z,2022-05-08T20:00:00Z,5271
WINDFOR,2022-05-08T12:30:00Z,2022-05-08T21:00:00Z,5631
WINDFOR,2022-05-08T12:30:00Z,2022-05-08T22:00:00Z,5859
WINDFOR,2022-05-08T12:30:00Z,2022-05-08T23:00:00Z,5997
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T00:00:00Z,6011
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T01:00:00Z,5887
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T02:00:00Z,5799
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T03:00:00Z,5709
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T04:00:00Z,5730
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T05:00:00Z,5976
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T06:00:00Z,6468
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T07:00:00Z,6868
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T08:00:00Z,7474
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T09:00:00Z,8050
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T10:00:00Z,8561
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T11:00:00Z,9115
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T12:00:00Z,9654
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T13:00:00Z,10236
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T14:00:00Z,10904
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T15:00:00Z,11718
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T16:00:00Z,12750
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T17:00:00Z,13273
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T18:00:00Z,13571
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T19:00:00Z,13697
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T20:00:00Z,13672
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T21:00:00Z,13678
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T22:00:00Z,14011
WINDFOR,2022-05-08T12:30:00Z,2022-05-09T23:00:00Z,13914
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T00:00:00Z,13780
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T01:00:00Z,13622
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T02:00:00Z,13443
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T03:00:00Z,13226
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T04:00:00Z,13189
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T05:00:00Z,13136
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T06:00:00Z,13070
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T07:00:00Z,13420
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T08:00:00Z,13732
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T09:00:00Z,13988
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T10:00:00Z,13921
WINDFOR,2022-05-08T12:30:00Z,2022-05-10T11:00:00Z,13839
